LAT,LON,YEAR,MO,DY,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS
39.75,32.75,2015,12,24,              0.39,-999,              1.48,              7.08,   -0.89
39.75,32.75,2015,12,25,              0.54,-999,              2.06,              6.73,   -0.13
39.75,32.75,2015,12,26,              0.51,-999,              1.95,              6.51,    0.25
39.75,32.75,2015,12,27,              0.63,              2.60,              2.42,              6.09,   -0.17
39.75,32.75,2015,12,28,              0.56,-999,              2.14,              6.45,   -0.36
39.75,32.75,2015,12,29,              0.38,-999,              1.47,              7.03,   -0.50
39.75,32.75,2015,12,30,              0.54,-999,              2.07,              5.82,   -2.61
39.75,32.75,2015,12,31,              0.62,-999,              2.40,              4.77,   -6.42
39.75,32.75,2016,01,01,              0.68,              2.75,              2.63,              4.68,   -7.40
39.75,32.75,2016,01,02,              0.71,              2.78,              2.78,              4.42,   -8.07
39.75,32.75,2016,01,03,              0.61,-999,              2.39,              6.33,   -4.76
39.75,32.75,2016,01,04,              0.14,-999,              0.55,              6.65,   -1.22
39.75,32.75,2016,01,05,              0.10,-999,              0.41,              7.15,    0.51
39.75,32.75,2016,01,06,              0.44,-999,              1.74,              7.16,    1.80
39.75,32.75,2016,01,07,              0.19,-999,              0.78,              7.52,    2.53
39.75,32.75,2016,01,08,              0.42,-999,              1.69,              6.87,   -0.41
39.75,32.75,2016,01,09,              0.69,              2.80,              2.80,              5.63,   -1.76
39.75,32.75,2016,01,10,              0.63,              2.76,              2.57,              6.18,    0.18
39.75,32.75,2016,01,11,              0.58,-999,              2.39,              6.95,    2.12
39.75,32.75,2016,01,12,              0.67,              2.78,              2.78,              6.35,    3.77
39.75,32.75,2016,01,13,              0.13,-999,              0.56,              7.51,    3.34
39.75,32.75,2016,01,14,              0.37,-999,              1.57,              6.54,   -1.32
39.75,32.75,2016,01,15,              0.69,              2.94,              2.93,              5.58,   -2.38
39.75,32.75,2016,01,16,              0.65,-999,              2.81,              6.64,    0.93
39.75,32.75,2016,01,17,              0.22,-999,              0.97,              7.06,    1.87
39.75,32.75,2016,01,18,              0.32,-999,              1.40,              7.02,    1.01
39.75,32.75,2016,01,19,              0.35,-999,              1.52,              5.95,   -4.47
39.75,32.75,2016,01,20,              0.58,-999,              2.56,              5.46,   -4.77
39.75,32.75,2016,01,21,              0.17,-999,              0.78,              6.71,   -2.02
39.75,32.75,2016,01,22,              0.28,-999,              1.25,              5.97,   -5.10
39.75,32.75,2016,01,23,              0.32,-999,              1.49,              5.18,   -8.05
39.75,32.75,2016,01,24,              0.45,              3.31,              2.07,              4.27,  -11.61
39.75,32.75,2016,01,25,              0.49,              3.33,              2.29,              4.25,  -12.19
39.75,32.75,2016,01,26,               nan,-999,              1.65,              4.92,  -12.80
39.75,32.75,2016,01,27,              0.59,              3.37,              2.79,              4.88,   -9.57
39.75,32.75,2016,01,28,              0.25,-999,              1.22,              6.75,   -4.22
39.75,32.75,2016,01,29,              0.44,              3.28,              2.12,              6.52,   -1.58
39.75,32.75,2016,01,30,              0.42,-999,              2.05,              6.91,   -0.32
39.75,32.75,2016,01,31,              0.47,-999,              2.33,              6.84,    0.07
39.75,32.75,2016,02,01,              0.30,-999,              1.49,              6.70,    0.49
39.75,32.75,2016,02,02,              0.68,-999,              3.44,              6.05,    0.31
39.75,32.75,2016,02,03,              0.68,              3.49,              3.49,              5.75,    1.04
39.75,32.75,2016,02,04,              0.68,-999,              3.51,              6.36,    2.51
39.75,32.75,2016,02,05,              0.62,-999,              3.22,              7.00,    3.82
39.75,32.75,2016,02,06,              0.28,-999,              1.46,              6.71,    0.05
39.75,32.75,2016,02,07,              0.59,              3.73,              3.18,              5.25,   -2.51
39.75,32.75,2016,02,08,              0.70,              3.81,              3.78,              5.05,   -1.76
39.75,32.75,2016,02,09,              0.71,              3.85,              3.85,              5.32,   -0.30
39.75,32.75,2016,02,10,              0.70,              3.88,              3.87,              5.59,    0.48
39.75,32.75,2016,02,11,              0.22,-999,              1.22,              7.11,    2.59
39.75,32.75,2016,02,12,              0.44,-999,              2.45,              7.31,    4.61
39.75,32.75,2016,02,13,              0.16,-999,              0.94,              7.41,    4.02
39.75,32.75,2016,02,14,              0.45,-999,              2.62,              7.25,    6.75
39.75,32.75,2016,02,15,              0.61,-999,              3.53,              7.14,    7.63
39.75,32.75,2016,02,16,              0.68,-999,              4.00,              6.98,    8.96
39.75,32.75,2016,02,17,              0.63,-999,              3.74,              7.19,    8.61
39.75,32.75,2016,02,18,              0.68,-999,              4.09,              7.18,    9.49
39.75,32.75,2016,02,19,              0.68,-999,              4.13,              6.88,    9.02
39.75,32.75,2016,02,20,              0.43,-999,              2.61,              7.47,    6.25
39.75,32.75,2016,02,21,              0.38,-999,              2.32,              6.88,    2.58
39.75,32.75,2016,02,22,              0.73,              4.52,              4.52,              5.39,    0.92
39.75,32.75,2016,02,23,              0.73,-999,              4.58,              5.72,    3.07
39.75,32.75,2016,02,24,              0.55,-999,              3.52,              7.07,    5.48
39.75,32.75,2016,02,25,              0.46,-999,              2.97,              7.57,    5.52
39.75,32.75,2016,02,26,              0.71,-999,              4.61,              6.64,    7.48
39.75,32.75,2016,02,27,              0.64,-999,              4.17,              7.22,    8.04
39.75,32.75,2016,02,28,              0.71,              4.76,              4.74,              6.36,    7.39
39.75,32.75,2016,02,29,              0.73,              4.88,              4.88,              6.17,    8.14
39.75,32.75,2016,03,01,              0.69,              4.70,              4.68,              6.46,    9.82
39.75,32.75,2016,03,02,              0.60,-999,              4.11,              7.09,   10.00
39.75,32.75,2016,03,03,              0.24,-999,              1.68,              7.28,    6.61
39.75,32.75,2016,03,04,              0.26,-999,              1.80,              6.84,    5.45
39.75,32.75,2016,03,05,              0.20,-999,              1.42,              6.74,    2.35
39.75,32.75,2016,03,06,              0.70,              5.05,              5.00,              5.68,    3.75
39.75,32.75,2016,03,07,              0.70,              5.10,              5.04,              5.89,    5.32
39.75,32.75,2016,03,08,              0.71,              5.18,              5.16,              5.90,    7.10
39.75,32.75,2016,03,09,              0.69,              5.16,              5.10,              6.38,    8.34
39.75,32.75,2016,03,10,              0.27,-999,              1.98,              7.17,    7.26
39.75,32.75,2016,03,11,              0.52,-999,              3.87,              6.87,    5.65
39.75,32.75,2016,03,12,              0.69,              5.28,              5.24,              6.38,    6.87
39.75,32.75,2016,03,13,              0.69,              5.32,              5.29,              6.67,    9.35
39.75,32.75,2016,03,14,              0.11,-999,              0.82,              7.62,    4.83
39.75,32.75,2016,03,15,              0.28,-999,              2.21,              7.22,    3.44
39.75,32.75,2016,03,16,              0.30,-999,              2.36,              7.03,    2.42
39.75,32.75,2016,03,17,              0.31,-999,              2.45,              6.38,    2.56
39.75,32.75,2016,03,18,              0.72,              5.75,              5.75,              5.40,    2.65
39.75,32.75,2016,03,19,              0.20,-999,              1.60,              6.93,    1.67
39.75,32.75,2016,03,20,              0.38,-999,              3.08,              7.13,    3.64
39.75,32.75,2016,03,21,              0.66,              5.84,              5.40,              6.17,    3.51
39.75,32.75,2016,03,22,              0.66,-999,              5.42,              6.68,    7.20
39.75,32.75,2016,03,23,              0.44,-999,              3.70,              7.19,    9.44
39.75,32.75,2016,03,24,              0.40,-999,              3.32,              7.54,    9.86
39.75,32.75,2016,03,25,              0.43,-999,              3.60,              7.58,    8.17
39.75,32.75,2016,03,26,              0.22,-999,              1.85,              7.36,    4.67
39.75,32.75,2016,03,27,              0.24,-999,              2.08,              7.28,    3.57
39.75,32.75,2016,03,28,              0.25,-999,              2.17,              7.30,    3.51
39.75,32.75,2016,03,29,              0.73,              6.40,              6.33,              5.67,    3.78
